,max_bid,min_ask
26059,267,297
26060,267,297
26061,267,297
26062,267,297
26063,267,296
26064,267,296
26065,267,296
26066,267,296
26067,267,296
26068,267,295
26069,267,294
26070,267,294
26071,267,294
26072,267,293
26073,267,293
26074,267,293
26075,267,292
26076,267,292
26077,264,292
26078,264,291
26079,264,291
26080,264,290
26081,264,289
26082,264,289
26083,264,289
26084,264,289
26085,264,289
26086,264,288
26087,264,287
26088,264,287
26089,264,287
26090,264,287
26091,264,287
26092,265,287
26093,265,287
26094,265,287
26095,265,286
26096,265,286
26097,265,286
26098,265,286
26099,265,286
26100,265,286
26101,265,286
26102,265,285
26103,265,285
26104,265,285
26105,265,284
26106,265,281
26107,265,281
26108,267,281
26109,267,281
26110,267,281
26111,267,280
26112,267,280
26113,267,280
26114,267,280
26115,267,279
26116,267,279
26117,267,279
26118,267,279
26119,267,279
26120,267,279
26121,267,278
26122,267,278
26123,267,277
26124,267,276
26125,267,276
26126,267,276
26127,267,276
26128,267,276
26129,267,276
26130,267,275
26131,267,275
26132,267,275
26133,267,275
26134,267,275
26135,267,274
26136,267,274
26137,267,273
26138,267,272
26139,267,271
26140,267,271
26141,267,271
26142,267,270
26143,267,270
26144,267,270
26145,267,269
26146,267,269
26147,267,269
26148,267,269
26149,267,268
26150,267,268
26151,267,269
26152,267,269
26153,267,269
26154,267,269
26155,267,269
26156,267,269
26157,267,268
26158,265,268
26159,265,267
26160,265,267
26161,265,267
26162,265,267
26163,265,267
26164,265,266
26165,265,266
26166,265,266
26167,265,266
26168,265,266
26169,265,266
26170,265,266
26171,265,266
26172,265,266
26173,265,266
26174,265,266
26175,265,266
26176,265,266
26177,265,266
26178,265,266
26179,265,266
26180,265,266
26181,265,266
26182,265,266
26183,265,266
26184,265,266
26185,265,266
26186,265,266
26187,265,266
26188,265,266
26189,265,266
26190,265,266
26191,265,266
26192,265,266
26193,265,266
26194,265,266
26195,265,266
26196,265,266
26197,264,266
26198,264,266
26199,264,266
26200,264,266
26201,264,266
26202,257,266
26203,258,266
26204,258,265
26205,258,264
26206,258,264
26207,258,264
26208,257,264
26209,257,264
26210,257,264
26211,257,264
26212,257,264
26213,257,264
26214,257,264
26215,257,263
26216,257,263
26217,257,262
26218,257,262
26219,257,262
26220,257,262
26221,260,262
26222,260,262
26223,260,262
26224,260,262
26225,260,262
26226,260,262
26227,260,262
26228,260,262
26229,260,262
26230,260,262
26231,260,261
26232,260,261
26233,260,261
26234,260,305
26235,260,305
26236,260,305
26237,261,305
26238,261,305
26239,262,305
26240,262,305
26241,262,305
26242,262,305
26243,262,305
26244,262,305
26245,262,305
26246,262,305
26247,262,305
26248,262,305
26249,262,500
26250,262,300
26251,262,300
26252,261,300
26253,261,300
26254,261,300
26255,261,300
26256,261,300
26257,260,300
26258,260,300
26259,260,300
26260,262,300
26261,262,300
26262,262,300
26263,262,500
26264,262,500
26265,262,500
26266,262,500
26267,262,500
26268,262,316
26269,262,316
26270,262,265
26271,262,265
26272,262,265
26273,262,265
26274,262,265
26275,262,316
26276,260,316
26277,260,316
26278,260,316
26279,260,316
26280,260,316
26281,260,316
26282,260,316
26283,260,316
26284,260,299
26285,260,299
26286,260,299
26287,260,299
26288,260,299
26289,260,299
26290,257,299
26291,257,372
26292,257,372
26293,257,372
26294,257,372
26295,257,371
26296,257,371
26297,257,371
26298,257,371
26299,257,371
26300,257,371
26301,257,371
26302,257,334
26303,257,371
26304,257,370
26305,257,370
26306,257,370
26307,257,370
26308,257,370
26309,257,369
26310,257,369
26311,257,369
26312,257,369
26313,257,369
26314,257,368
26315,257,368
26316,257,368
26317,257,368
26318,257,368
26319,257,368
26320,257,368
26321,257,368
26322,257,368
26323,257,368
26324,257,367
26325,257,367
26326,257,367
26327,257,366
26328,257,366
26329,256,366
26330,256,366
26331,256,365
26332,257,365
26333,257,365
26334,257,364
26335,257,364
26336,257,364
26337,257,364
26338,257,363
26339,257,259
26340,257,259
26341,257,258
26342,257,258
26343,256,258
26344,256,258
26345,256,257
26346,256,257
26347,253,257
26348,253,257
26349,253,257
26350,253,257
26351,182,257
26352,183,257
26353,183,247
26354,183,247
26355,245,247
26356,245,247
26357,246,247
26358,246,247
26359,246,247
26360,246,247
26361,246,247
26362,219,248
26363,219,248
26364,220,248
26365,220,248
26366,220,248
26367,220,248
26368,220,248
26369,220,248
26370,220,248
26371,220,248
26372,221,248
26373,221,248
26374,221,248
26375,221,248
26376,221,248
26377,222,248
26378,223,248
26379,224,248
26380,224,248
26381,224,248
26382,225,248
26383,225,262
26384,225,261
26385,225,261
26386,225,261
26387,226,261
26388,226,262
26389,227,262
26390,228,262
26391,228,262
26392,228,262
26393,228,262
26394,229,262
26395,229,262
26396,254,262
26397,254,262
26398,229,262
26399,229,262
26400,229,262
26401,229,261
26402,229,261
26403,229,261
26404,230,261
26405,230,260
26406,230,260
26407,230,260
26408,232,260
26409,232,260
26410,233,260
26411,233,260
26412,233,260
26413,233,260
26414,233,260
26415,233,259
26416,233,259
26417,233,257
26418,233,257
26419,233,257
26420,233,257
26421,233,257
26422,233,256
26423,233,256
26424,234,256
26425,234,256
26426,234,256
26427,234,256
26428,235,256
26429,235,256
26430,235,256
26431,235,256
26432,235,256
26433,235,256
26434,235,256
26435,235,422
26436,235,422
26437,235,334
26438,235,334
26439,235,334
26440,235,334
26441,235,334
26442,236,334
26443,236,334
26444,236,334
26445,236,334
26446,237,334
26447,238,334
26448,239,334
26449,239,334
26450,239,334
26451,238,334
26452,238,334
26453,238,334
26454,239,334
26455,239,422
26456,240,422
26457,241,422
26458,241,422
26459,242,422
26460,242,422
26461,242,422
26462,242,422
26463,242,422
26464,242,422
26465,243,422
26466,243,518
26467,244,518
26468,244,518
26469,244,251
26470,244,518
26471,244,517
26472,244,356
26473,244,356
26474,244,308
26475,244,308
26476,244,251
26477,244,251
26478,245,251
26479,245,251
26480,245,251
26481,245,251
26482,246,251
26483,246,251
26484,246,251
26485,247,251
26486,247,251
26487,247,251
26488,247,517
26489,261,517
26490,261,517
26491,261,517
26492,261,517
26493,261,325
26494,261,325
26495,261,325
26496,261,461
26497,262,461
26498,262,460
26499,262,460
26500,262,460
26501,262,460
26502,262,460
26503,262,460
26504,262,460
26505,262,460
26506,262,317
26507,263,317
26508,264,317
26509,264,317
26510,264,317
26511,264,460
26512,265,460
26513,265,459
26514,265,459
26515,266,459
26516,266,459
26517,266,459
26518,266,459
26519,266,459
26520,266,308
26521,266,307
26522,266,307
26523,266,307
26524,266,307
26525,266,307
26526,266,306
26527,266,306
26528,266,306
26529,266,306
26530,266,306
26531,265,306
26532,265,306
26533,265,306
26534,265,306
26535,265,305
26536,265,305
26537,265,305
26538,265,305
26539,265,305
26540,265,305
26541,265,305
26542,265,305
26543,265,305
26544,265,305
26545,265,305
26546,265,305
26547,265,305
26548,265,305
26549,265,304
26550,265,282
26551,265,282
26552,265,282
26553,265,281
26554,265,281
26555,265,280
26556,265,280
26557,265,280
26558,265,280
26559,265,279
26560,265,279
26561,265,279
26562,265,278
26563,264,278
26564,264,277
26565,264,277
26566,264,277
26567,264,277
26568,264,277
26569,264,277
26570,264,277
26571,264,277
26572,264,276
26573,264,276
26574,264,276
26575,261,276
26576,261,276
26577,262,276
26578,262,276
26579,262,276
26580,262,275
26581,262,275
26582,262,274
26583,262,274
26584,262,274
26585,263,274
26586,264,274
26587,264,273
26588,264,273
26589,264,273
26590,264,273
26591,264,273
26592,264,273
26593,264,273
26594,264,273
26595,264,273
26596,264,273
26597,264,273
26598,264,273
26599,264,273
26600,264,273
26601,264,273
26602,264,273
26603,264,273
26604,264,273
26605,264,273
26606,264,273
26607,264,276
26608,264,276
26609,264,276
26610,264,275
26611,264,274
26612,264,274
26613,264,273
26614,264,273
26615,264,272
26616,264,272
26617,264,272
26618,264,272
26619,264,272
26620,264,272
26621,264,272
26622,264,272
26623,264,272
26624,264,272
26625,264,271
26626,264,271
26627,264,271
26628,264,271
26629,264,271
26630,264,270
26631,264,270
26632,264,270
26633,264,270
26634,264,270
26635,264,269
26636,264,269
26637,264,268
26638,264,268
26639,264,268
26640,264,267
26641,264,267
26642,264,267
26643,264,267
26644,264,266
26645,264,265
26646,264,265
26647,260,266
26648,260,266
26649,260,266
26650,260,266
26651,260,266
26652,260,265
26653,260,265
26654,261,265
26655,261,265
26656,261,265
26657,261,264
26658,261,264
26659,261,264
26660,261,264
26661,261,264
26662,261,264
26663,261,264
26664,261,263
26665,261,263
26666,261,263
26667,262,263
26668,262,263
26669,262,263
26670,262,263
26671,261,264
26672,261,263
26673,261,263
26674,261,263
26675,261,263
26676,261,263
26677,261,263
26678,261,263
26679,261,263
26680,261,262
26681,261,262
26682,261,456
26683,261,456
26684,261,456
26685,261,456
26686,261,456
26687,261,455
26688,261,455
26689,261,455
26690,261,385
26691,261,385
26692,261,385
26693,261,385
26694,261,385
26695,261,385
26696,261,385
26697,261,455
26698,261,455
26699,261,455
26700,261,455
26701,257,455
26702,257,367
26703,257,367
26704,257,366
26705,257,366
26706,257,366
26707,257,366
26708,257,305
26709,257,305
26710,257,305
26711,257,305
26712,257,305
26713,257,305
26714,257,305
26715,257,305
26716,257,305
26717,257,287
26718,257,287
26719,257,287
26720,257,287
26721,257,287
26722,257,287
26723,257,287
26724,257,366
26725,257,366
26726,257,365
26727,257,365
26728,257,364
26729,257,364
26730,257,364
26731,257,364
26732,261,364
26733,256,364
26734,256,364
26735,256,364
26736,256,364
26737,256,290
26738,256,290
26739,256,290
26740,256,364
26741,256,364
26742,256,364
26743,266,364
26744,266,364
26745,266,364
26746,266,364
26747,266,363
26748,266,363
26749,266,363
26750,266,363
26751,256,363
26752,256,362
26753,256,362
26754,257,362
26755,257,362
26756,257,362
26757,256,362
26758,256,257
26759,256,257
26760,256,257
26761,256,257
26762,256,257
26763,256,257
26764,256,257
26765,256,257
26766,256,257
26767,256,257
26768,256,257
26769,256,257
26770,255,257
26771,255,257
26772,255,257
26773,255,257
26774,255,257
26775,255,257
26776,255,257
26777,255,257
26778,255,257
26779,255,257
26780,255,256
26781,255,257
26782,255,257
26783,255,257
26784,214,257
26785,214,257
26786,254,257
26787,254,257
26788,254,256
26789,254,256
26790,214,256
26791,214,256
26792,214,255
26793,214,255
26794,227,255
26795,227,255
26796,227,255
26797,227,255
26798,227,255
26799,227,254
26800,227,254
26801,227,254
26802,227,254
26803,227,254
26804,227,250
26805,227,250
26806,227,254
26807,227,254
26808,227,254
26809,227,254
26810,233,254
26811,233,254
26812,227,254
26813,227,254
26814,227,254
26815,227,254
26816,227,253
26817,227,253
26818,251,253
26819,251,253
26820,251,253
26821,227,253
26822,227,253
26823,228,253
26824,228,253
26825,228,255
26826,228,255
26827,229,255
26828,229,255
26829,229,255
26830,229,255
26831,229,255
26832,229,255
26833,229,255
26834,229,255
26835,229,255
26836,229,255
26837,229,255
26838,229,255
26839,229,255
26840,229,255
26841,254,255
26842,254,255
26843,254,255
26844,254,255
26845,254,255
26846,254,257
26847,254,257
26848,254,257
26849,254,257
26850,254,257
26851,255,257
26852,255,256
26853,255,256
26854,255,256
26855,255,256
26856,255,256
26857,255,256
26858,255,256
26859,254,257
26860,254,257
26861,254,257
26862,254,257
26863,254,257
26864,254,257
26865,254,257
26866,254,257
26867,254,257
26868,254,257
26869,254,257
26870,254,257
26871,254,257
26872,254,257
26873,254,257
26874,254,257
26875,254,257
26876,255,257
26877,255,257
26878,255,257
26879,255,257
26880,255,257
26881,255,257
26882,255,257
26883,255,401
26884,255,269
26885,256,269
26886,256,269
26887,256,269
26888,256,269
26889,257,269
26890,257,269
26891,257,269
26892,257,269
26893,257,269
26894,257,269
26895,258,269
26896,258,269
26897,259,269
26898,259,269
26899,260,269
26900,260,269
26901,261,269
26902,261,269
26903,261,269
26904,261,269
26905,262,269
26906,260,269
26907,260,432
26908,261,432
26909,262,432
26910,262,459
26911,262,459
26912,262,473
26913,262,473
26914,262,473
26915,262,473
26916,262,473
26917,263,473
26918,263,358
26919,263,358
26920,256,358
26921,256,358
26922,256,358
26923,256,358
26924,256,358
26925,256,308
26926,256,308
26927,256,308
26928,261,308
26929,261,308
26930,261,327
26931,261,327
26932,261,327
26933,261,326
26934,261,325
26935,262,325
26936,261,325
26937,261,325
26938,261,325
26939,261,325
26940,261,325
26941,261,325
26942,261,324
26943,261,324
26944,261,324
26945,261,301
26946,261,300
26947,261,300
26948,261,300
26949,261,300
26950,261,300
26951,261,300
26952,261,300
26953,261,300
26954,261,300
26955,261,300
26956,261,300
26957,261,300
26958,261,300
26959,261,300
26960,261,300
26961,261,300
26962,261,300
26963,261,300
26964,261,300
26965,261,300
26966,261,300
26967,261,300
26968,258,300
26969,258,300
26970,256,300
26971,256,300
26972,256,300
26973,256,300
26974,256,300
26975,256,300
26976,256,300
26977,256,300
26978,264,300
26979,256,300
26980,256,300
26981,256,300
26982,256,300
26983,266,300
26984,266,300
26985,266,300
26986,266,300
26987,266,300
26988,266,299
26989,266,299
26990,266,298
26991,266,298
26992,266,298
26993,266,298
26994,266,298
26995,266,298
26996,266,298
26997,266,298
26998,266,298
26999,266,298
27000,266,298
27001,266,298
27002,266,298
27003,266,298
27004,266,298
27005,266,298
27006,266,298
27007,266,297
27008,266,297
27009,266,297
27010,266,296
27011,266,296
27012,266,296
27013,266,296
27014,266,296
27015,266,296
27016,266,296
27017,266,296
27018,266,296
27019,256,296
27020,256,296
27021,256,296
27022,256,296
27023,256,296
27024,256,296
27025,256,296
27026,256,296
27027,256,296
27028,256,296
27029,256,296
27030,256,296
27031,256,296
27032,260,296
27033,260,296
27034,260,296
27035,260,296
27036,260,295
27037,260,295
27038,260,295
27039,260,295
27040,260,295
27041,260,294
27042,260,294
27043,260,294
27044,260,294
27045,260,294
27046,260,294
27047,260,294
27048,260,294
27049,260,294
27050,260,294
27051,261,294
27052,261,294
27053,261,294
27054,261,294
27055,261,294
27056,261,294
27057,261,293
27058,261,293
27059,261,292
27060,261,292
27061,261,292
27062,261,292
27063,261,292
27064,262,292
27065,262,292
27066,262,292
27067,262,292
27068,262,292
27069,262,292
27070,263,292
27071,263,292
27072,263,292
27073,263,292
27074,263,292
27075,263,292
27076,263,292
27077,263,292
27078,263,292
27079,264,292
27080,264,292
27081,264,292
27082,264,292
27083,264,292
27084,264,292
27085,264,316
27086,264,316
27087,264,316
27088,264,534
27089,264,534
27090,264,534
27091,264,534
27092,264,534
27093,264,534
27094,264,534
27095,264,534
27096,264,542
27097,264,542
27098,264,542
27099,264,542
27100,264,542
27101,264,542
27102,264,541
27103,264,541
27104,264,541
27105,264,471
27106,264,471
27107,264,513
27108,264,491
27109,264,491
27110,264,266
27111,264,266
27112,264,266
27113,264,266
27114,264,265
27115,264,265
27116,264,265
27117,264,265
27118,264,265
27119,264,265
27120,264,265
27121,264,265
27122,261,265
27123,261,265
27124,261,265
27125,261,265
27126,261,265
27127,261,265
27128,261,264
27129,261,264
27130,261,265
27131,261,265
27132,261,265
27133,261,265
27134,261,265
27135,261,265
27136,261,265
27137,261,265
27138,261,265
27139,261,265
27140,261,265
27141,261,265
27142,261,265
27143,261,265
27144,261,265
27145,261,265
27146,264,265
27147,264,265
27148,264,265
27149,264,265
27150,264,265
27151,264,265
27152,264,265
27153,260,265
27154,260,265
27155,260,265
27156,260,265
27157,260,264
27158,260,264
27159,260,264
27160,260,264
27161,260,264
27162,260,264
27163,260,264
27164,260,264
27165,260,264
27166,260,264
27167,261,264
27168,261,264
27169,261,264
27170,261,264
27171,261,264
27172,261,264
27173,261,264
27174,261,264
27175,261,263
27176,261,263
27177,261,263
27178,261,263
27179,261,263
27180,261,262
27181,261,262
27182,261,262
27183,261,262
27184,261,262
27185,261,262
27186,261,262
27187,261,262
27188,261,262
27189,261,262
27190,261,262
27191,261,262
27192,261,262
27193,261,262
27194,258,262
27195,258,262
27196,258,262
27197,258,262
27198,258,262
27199,258,262
27200,258,262
27201,256,262
27202,256,262
27203,256,262
27204,256,262
27205,257,262
27206,257,262
27207,257,262
27208,257,262
27209,257,262
27210,257,262
27211,257,262
27212,257,262
27213,257,262
27214,257,262
27215,256,262
27216,256,262
27217,256,262
27218,256,262
27219,256,262
27220,256,262
27221,256,262
27222,256,262
27223,256,261
27224,256,261
27225,256,260
27226,256,260
27227,256,260
27228,256,260
27229,256,260
27230,256,260
27231,256,260
27232,256,260
27233,256,260
27234,256,259
27235,256,259
27236,256,259
27237,256,258
27238,256,258
27239,256,258
27240,256,258
27241,256,257
27242,256,257
27243,256,257
27244,256,257
27245,254,257
27246,254,257
27247,254,258
27248,254,258
27249,254,258
27250,251,258
27251,251,257
27252,251,257
27253,251,257
27254,251,257
27255,251,257
27256,251,257
27257,251,256
27258,251,256
27259,251,256
27260,251,256
27261,251,256
27262,251,255
27263,251,255
27264,251,255
27265,251,255
27266,251,255
27267,251,255
27268,251,255
27269,252,255
27270,252,255
27271,252,255
27272,253,255
27273,253,255
27274,253,255
27275,253,255
27276,253,255
27277,253,255
27278,253,255
27279,253,255
27280,254,255
27281,254,255
27282,253,277
27283,253,277
27284,253,277
27285,253,277
27286,253,277
27287,254,277
27288,254,277
27289,254,277
27290,254,413
27291,254,413
27292,254,413
27293,254,413
27294,254,413
27295,254,413
27296,254,413
27297,254,363
27298,254,363
27299,254,363
27300,254,363
27301,254,363
27302,254,288
27303,254,288
27304,255,288
27305,255,288
27306,255,288
27307,256,288
27308,256,288
27309,256,339
27310,256,318
27311,256,318
27312,256,318
27313,257,318
27314,257,318
27315,258,318
27316,259,318
27317,259,382
27318,259,382
27319,259,382
27320,259,382
27321,259,382
27322,259,382
27323,259,342
27324,260,342
27325,260,342
27326,260,342
27327,260,342
27328,260,340
27329,254,340
27330,254,340
27331,254,340
27332,254,340
27333,254,340
27334,254,340
27335,254,340
27336,254,340
27337,254,340
27338,255,340
27339,255,340
27340,255,340
27341,255,340
27342,255,302
27343,255,302
27344,255,302
27345,255,302
27346,259,302
27347,259,302
27348,259,301
27349,259,301
27350,259,300
27351,259,293
27352,259,293
27353,259,293
27354,259,293
27355,259,292
27356,259,292
27357,259,291
27358,259,291
27359,259,290
27360,259,290
27361,259,290
27362,259,266
27363,259,266
27364,259,266
27365,259,264
27366,259,264
27367,259,264
27368,259,264
27369,259,264
27370,259,263
27371,259,263
27372,259,263
27373,259,263
27374,259,263
27375,259,263
27376,259,263
27377,259,263
27378,259,263
27379,259,263
27380,259,263
27381,259,263
27382,259,263
27383,257,263
27384,257,263
27385,257,259
27386,257,259
27387,257,259
27388,257,259
27389,257,259
27390,257,258
27391,257,258
27392,255,259
27393,255,259
27394,255,258
27395,255,258
27396,255,258
27397,255,258
27398,255,258
27399,255,258
27400,255,258
27401,255,258
27402,255,258
27403,256,258
27404,256,258
27405,256,258
27406,256,258
27407,254,258
27408,255,258
27409,255,258
27410,256,258
27411,256,258
27412,256,258
27413,256,258
27414,256,258
27415,256,447
27416,256,447
27417,257,447
27418,257,447
27419,257,338
27420,257,338
27421,257,338
27422,256,338
27423,256,447
27424,256,446
27425,256,446
27426,256,445
27427,256,445
27428,256,445
27429,256,438
27430,255,438
27431,251,438
27432,251,445
27433,251,359
27434,252,359
27435,252,268
27436,252,268
27437,252,268
27438,253,268
27439,259,268
27440,259,268
27441,259,268
27442,259,364
27443,259,354
27444,259,354
27445,259,354
27446,259,366
27447,260,366
27448,260,366
27449,260,366
27450,260,366
27451,260,445
27452,260,445
27453,260,444
27454,260,444
27455,260,444
27456,260,444
27457,261,444
27458,261,444
27459,261,444
27460,261,378
27461,261,378
27462,261,378
27463,261,378
27464,259,378
27465,259,378
27466,259,378
27467,259,302
27468,259,302
27469,259,302
27470,259,284
27471,259,284
27472,259,284
27473,259,284
27474,259,284
27475,259,284
27476,259,284
27477,259,283
27478,259,283
27479,259,283
27480,259,283
27481,259,283
27482,259,283
27483,259,261
27484,259,261
27485,259,261
27486,259,261
27487,259,261
27488,259,261
27489,259,261
27490,259,261
27491,260,261
27492,259,261
27493,259,260
27494,259,260
27495,259,260
27496,259,260
27497,259,260
27498,259,260
27499,259,260
27500,259,260
27501,259,260
27502,259,260
27503,259,260
27504,259,260
27505,259,260
27506,259,260
27507,259,260
27508,259,261
27509,259,261
27510,259,261
27511,259,261
27512,259,261
27513,259,261
27514,259,261
27515,259,261
27516,259,261
27517,259,261
27518,259,261
27519,259,261
27520,256,261
27521,259,261
27522,259,261
27523,259,261
27524,259,261
27525,259,261
27526,259,261
27527,259,261
27528,259,261
27529,259,261
27530,259,261
27531,259,261
27532,259,261
27533,255,261
27534,255,261
27535,255,261
27536,255,261
27537,255,261
27538,255,261
27539,255,261
27540,255,261
27541,255,261
27542,255,261
27543,255,261
27544,259,261
27545,259,261
27546,259,261
27547,259,261
27548,259,261
27549,259,260
27550,259,260
27551,259,260
27552,259,260
27553,259,260
27554,259,260
27555,259,264
27556,259,264
27557,259,264
27558,259,264
27559,259,264
27560,259,264
27561,259,264
27562,259,264
27563,259,264
27564,259,264
27565,259,264
27566,259,264
27567,259,264
27568,259,264
27569,259,264
27570,259,264
27571,259,264
27572,259,264
27573,259,264
27574,259,264
27575,259,264
27576,259,264
27577,259,264
27578,259,264
27579,259,264
27580,259,264
27581,259,264
27582,259,264
27583,259,264
27584,259,264
27585,259,264
27586,259,264
27587,259,264
27588,259,264
27589,259,264
27590,259,264
27591,259,264
27592,259,264
27593,259,264
27594,259,263
27595,259,263
27596,259,263
27597,259,263
27598,259,263
27599,259,263
27600,259,263
27601,259,263
27602,259,263
27603,259,263
27604,260,263
27605,260,263
27606,260,267
27607,260,267
27608,260,267
27609,260,267
27610,260,267
27611,260,267
27612,260,266
27613,260,265
27614,260,265
27615,260,265
27616,260,265
27617,261,265
27618,261,265
27619,261,265
27620,261,265
27621,261,265
27622,261,265
27623,261,265
27624,261,265
27625,261,265
27626,261,265
27627,261,265
27628,261,265
27629,261,265
27630,261,265
27631,261,265
27632,261,265
27633,261,265
27634,261,264
27635,261,264
27636,261,264
27637,261,264
27638,261,264
27639,261,264
27640,261,264
27641,261,264
27642,261,264
27643,261,263
27644,261,263
27645,261,263
27646,261,263
27647,261,263
27648,262,263
27649,262,263
27650,262,263
27651,262,263
27652,262,263
27653,257,264
27654,257,264
27655,257,263
27656,257,263
27657,257,263
27658,257,262
27659,257,262
27660,257,262
27661,257,262
27662,255,262
27663,255,262
27664,255,271
27665,255,271
27666,255,268
27667,255,268
27668,255,268
27669,255,268
27670,255,268
27671,255,268
27672,255,268
27673,255,268
27674,255,268
27675,255,268
27676,255,268
27677,256,268
27678,256,268
27679,256,268
27680,256,268
27681,256,268
27682,256,268
27683,256,268
27684,256,268
27685,257,268
27686,257,268
27687,257,268
27688,257,268
27689,257,268
27690,257,268
27691,257,268
27692,257,268
27693,257,268
27694,257,268
27695,257,268
27696,257,268
27697,257,268
27698,257,268
27699,257,268
27700,257,268
27701,257,267
27702,257,267
27703,257,267
27704,257,267
27705,257,267
27706,258,267
27707,258,267
27708,259,267
27709,259,266
27710,259,266
27711,259,265
27712,259,265
27713,259,265
27714,260,265
27715,260,265
27716,260,265
27717,260,265
27718,260,264
27719,260,264
27720,260,264
27721,261,264
27722,261,264
27723,261,264
27724,261,264
27725,261,264
27726,261,264
27727,261,264
27728,262,264
27729,262,264
27730,263,264
27731,260,264
27732,260,264
27733,260,264
27734,260,264
27735,260,264
27736,260,264
27737,260,264
27738,260,264
27739,260,263
27740,260,263
27741,255,263
27742,255,263
27743,255,263
27744,255,262
27745,255,262
27746,255,262
27747,255,261
27748,255,260
27749,255,260
27750,255,260
27751,255,260
27752,255,260
27753,255,260
27754,255,260
27755,255,259
27756,255,259
27757,255,259
27758,255,259
27759,255,258
27760,255,258
27761,257,258
27762,257,258
27763,257,258
27764,255,258
27765,255,258
27766,255,258
27767,255,257
27768,255,256
27769,255,256
27770,255,256
27771,255,256
27772,255,257
27773,255,257
27774,255,257
27775,255,256
27776,255,256
27777,255,256
27778,255,256
27779,255,256
27780,255,256
27781,255,256
27782,255,256
27783,255,256
27784,255,256
27785,255,256
27786,255,256
27787,255,256
27788,255,256
27789,255,256
27790,255,256
27791,255,256
27792,255,256
27793,255,256
27794,255,256
27795,255,256
27796,255,256
27797,255,265
27798,255,265
27799,255,265
27800,259,265
27801,259,265
27802,259,265
27803,259,265
27804,259,265
27805,259,265
27806,259,265
27807,260,265
27808,260,265
27809,260,265
27810,260,265
27811,260,265
27812,260,265
27813,260,265
27814,260,265
27815,260,265
27816,259,265
27817,259,265
27818,260,265
27819,260,265
27820,260,265
27821,260,265
27822,259,265
27823,259,265
27824,259,265
27825,259,265
27826,259,265
27827,255,265
27828,255,265
27829,255,265
27830,255,265
27831,255,265
27832,255,265
27833,255,265
27834,255,265
27835,255,265
27836,255,265
27837,255,265
27838,255,265
27839,255,265
27840,255,265
27841,255,265
27842,255,265
27843,255,265
27844,255,265
27845,255,265
27846,255,265
27847,255,265
27848,255,265
27849,255,265
27850,255,265
27851,255,265
27852,255,265
27853,255,265
27854,255,265
27855,255,265
27856,255,265
27857,255,265
27858,255,265
27859,255,265
27860,255,265
27861,255,265
27862,255,265
27863,255,265
27864,255,265
27865,255,265
27866,255,265
27867,256,265
27868,256,265
27869,256,265
27870,256,265
27871,256,265
27872,256,265
27873,256,265
27874,256,387
27875,263,387
27876,263,387
27877,256,387
27878,256,387
27879,256,387
27880,256,387
27881,256,387
27882,256,387
27883,256,306
27884,257,306
27885,257,306
27886,257,355
27887,257,355
27888,257,355
27889,257,355
27890,257,355
27891,257,355
27892,257,355
27893,258,355
27894,258,355
27895,258,355
27896,258,340
27897,258,340
27898,259,340
27899,259,340
27900,259,340
27901,259,340
27902,259,340
27903,259,340
27904,259,340
27905,259,340
27906,259,340
27907,259,432
27908,259,432
27909,259,432
27910,259,432
27911,261,432
27912,261,432
27913,261,529
27914,261,529
27915,261,529
27916,261,529
27917,261,529
27918,261,529
27919,261,529
27920,261,529
27921,261,547
27922,257,547
27923,257,620
27924,257,620
27925,257,620
27926,257,425
27927,257,425
27928,257,346
27929,257,346
27930,257,346
27931,257,365
27932,257,365
27933,257,365
27934,257,365
27935,257,365
27936,257,365
27937,257,365
27938,257,265
27939,257,265
27940,257,265
27941,257,265
27942,257,265
27943,257,265
27944,259,265
27945,259,265
27946,259,265
27947,259,265
27948,259,265
27949,259,265
27950,259,265
27951,259,265
27952,259,265
27953,259,265
27954,259,265
27955,259,265
27956,259,265
27957,259,265
27958,259,265
27959,259,265
27960,259,265
27961,255,265
27962,255,265
27963,255,265
27964,259,265
27965,259,265
27966,259,265
27967,259,265
27968,259,265
27969,259,265
27970,259,265
27971,259,265
27972,259,265
27973,259,265
27974,259,265
27975,259,265
27976,255,265
27977,255,265
27978,255,265
27979,255,265
27980,255,265
27981,255,265
27982,255,265
27983,255,265
27984,253,265
27985,253,265
27986,253,265
27987,253,265
27988,253,265
27989,254,265
27990,254,265
27991,254,264
27992,254,263
27993,254,263
27994,254,263
27995,255,263
27996,255,263
27997,255,262
27998,255,262
27999,255,262
28000,255,262
28001,255,261
28002,255,261
28003,255,260
28004,256,260
28005,256,260
28006,257,260
28007,257,260
28008,257,259
28009,257,259
28010,257,259
28011,257,259
28012,257,259
28013,257,259
28014,258,259
28015,258,259
28016,258,259
28017,258,259
28018,256,261
28019,256,260
28020,257,260
28021,258,260
28022,259,260
28023,259,260
28024,259,260
28025,254,261
28026,254,261
28027,254,261
28028,254,260
28029,254,260
28030,254,259
28031,254,259
28032,254,259
28033,254,259
28034,254,259
28035,254,259
28036,254,259
28037,254,259
28038,254,259
28039,254,259
28040,254,259
28041,254,259
28042,254,258
28043,254,263
28044,254,262
28045,254,262
28046,254,261
28047,254,261
28048,250,261
28049,250,261
28050,250,261
28051,250,261
28052,250,261
28053,250,261
28054,250,261
28055,250,261
28056,250,261
